date,decision_id,configuration_id,actual_profitable_class,realised_market_return,ma_signal,ma_vote,ma_buy,ma_probability,ma_confidence,sm_recommendation,sm_vote,sm_buy,sm_probability,sm_confidence,rm_recommendation,rm_vote,rm_buy,rm_risk_score,rm_risk_level,rm_confidence,buy_vote_count,required_buy_votes,final_vote,consensus_category,decision_source,supporting_agents,dissenting_agents,trade_executed,entry_price,exit_price,gross_return,transaction_cost_return,slippage_return,net_return,capital_before,capital_after,reflection_category,agent_agreement_score,evidence_completeness_score,traceability_score,confidence_consistency_score,execution_completeness_score,explainability_score
2025-05-16,decision_4f5f6a06ce314adfbccd54ea686a6f10,CONFIG_4_MA_SM_RM_EX_RF,0,-0.007088247673463555,NO_TRADE,NO_TRADE,0,0.512251093871649,0.49625182525886824,NEUTRAL,NO_TRADE,0,0.5045883320366974,0.6021364761963234,REJECT,NO_TRADE,0,0.41141019825106123,MODERATE,0.1990656510651994,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4324846508401303,1.0,0.9148726976260195
2025-05-19,decision_5464fe147fe340cd92d982cdf6abcf0f,CONFIG_4_MA_SM_RM_EX_RF,1,0.02135447885317404,NO_TRADE,NO_TRADE,0,0.6287277232998811,0.5785284296570499,NEUTRAL,NO_TRADE,0,0.5014707870050934,0.6148240045074229,REJECT,NO_TRADE,0,0.4223498904023156,MODERATE,0.14833959480833211,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5527693236757316,1.0,0.9329153985513597
2025-05-20,decision_32ea0d89bdc6481a9bb4bab861b631dc,CONFIG_4_MA_SM_RM_EX_RF,0,-0.0037351416902896,NO_TRADE,NO_TRADE,0,0.704812286110711,0.6371694508708479,NEUTRAL,NO_TRADE,0,0.49279927938239265,0.5457541702698914,REJECT,NO_TRADE,0,0.5743815341247529,MODERATE,0.17780008208751644,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4535745677427519,1.0,0.9180361851614127
2025-05-21,decision_16c755e802424a838fa47251047b8841,CONFIG_4_MA_SM_RM_EX_RF,0,-0.0034291223412477585,NO_TRADE,NO_TRADE,0,0.4269886474116686,0.5485802146112805,NEUTRAL,NO_TRADE,0,0.49263262048930767,0.5564612558353107,REJECT,NO_TRADE,0,0.42249116422167443,MODERATE,0.18580753406918113,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.43028300150525745,1.0,0.9145424502257886
2025-05-22,decision_417be6cc4f9140608e287db417b98ae8,CONFIG_4_MA_SM_RM_EX_RF,1,0.007536927994656828,NO_TRADE,NO_TRADE,0,0.6112810361723111,0.5699473576639361,SUPPORT,BUY,1,0.5860052609289417,0.6494465527172033,REJECT,NO_TRADE,0,0.42446800277178076,MODERATE,0.20160847066814302,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,SM,MA|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.5263325396502392,1.0,0.7956165476142025
2025-05-23,decision_aef1b3253fb345c796640db0949451ef,CONFIG_4_MA_SM_RM_EX_RF,1,0.009502723843419714,NO_TRADE,NO_TRADE,0,0.5310506736806072,0.5232551152099427,NEUTRAL,NO_TRADE,0,0.4807375669239681,0.6162773260248453,REJECT,NO_TRADE,0,0.5808054042555508,MODERATE,0.04325902290381036,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.6057361786204671,1.0,0.94086042679307
2025-05-27,decision_9faf1ff51c3143ddab4bb2873af32328,CONFIG_4_MA_SM_RM_EX_RF,1,0.013420053815917876,NO_TRADE,NO_TRADE,0,0.6877287645987203,0.630496009108693,SUPPORT,BUY,1,0.5465181260950875,0.542253095466926,REJECT,NO_TRADE,0,0.6367327978057119,MODERATE,0.17044763768669394,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,SM,MA|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.552267752579229,1.0,0.799506829553551
2025-05-28,decision_10e5f7873e31497dba0a3c299bcf8ed1,CONFIG_4_MA_SM_RM_EX_RF,0,-0.006824453073177639,NO_TRADE,NO_TRADE,0,0.4252642854115059,0.5543401293061889,NEUTRAL,NO_TRADE,0,0.524802424270485,0.6117940905780137,REJECT,NO_TRADE,0,0.3890745866147304,MODERATE,0.07879356297365216,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.414975927619285,1.0,0.9122463891428927
2025-05-29,decision_ba3aed04b7bd444fbfffa33fedb420d9,CONFIG_4_MA_SM_RM_EX_RF,0,-0.012194592788210057,NO_TRADE,NO_TRADE,0,0.5977423173445218,0.5614771772396059,NEUTRAL,NO_TRADE,0,0.481908528058665,0.6140107825398584,REJECT,NO_TRADE,0,0.3467715415092312,LOW,0.08782867224165196,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.42110554400703876,1.0,0.9131658316010558
2025-05-30,decision_40b6f1deae184e3ab484b26eeac7636a,CONFIG_4_MA_SM_RM_EX_RF,0,-0.00017038277317232798,NO_TRADE,NO_TRADE,0,0.6193225710957363,0.5837610967932619,NEUTRAL,NO_TRADE,0,0.48980926304684846,0.5564507178438091,REJECT,NO_TRADE,0,0.5432487004380753,MODERATE,0.07405646688668924,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4047560938412534,1.0,0.910713414076188
2025-06-02,decision_dbd7a71192b145f9b33c58ad7812dc7b,CONFIG_4_MA_SM_RM_EX_RF,1,0.0071431799660714446,NO_TRADE,NO_TRADE,0,0.5748071570108637,0.5544805675883338,NEUTRAL,NO_TRADE,0,0.5171618306961783,0.5924916573692539,REJECT,NO_TRADE,0,0.442827448915242,MODERATE,0.2543064838753179,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5329070970556982,1.0,0.9299360645583546
2025-06-03,decision_46b508cf06ea4021821831102f041f32,CONFIG_4_MA_SM_RM_EX_RF,0,-0.007756159471240143,NO_TRADE,NO_TRADE,0,0.4635007986624105,0.5340035511096445,NEUTRAL,NO_TRADE,0,0.503984812741688,0.5831757923086516,REJECT,NO_TRADE,0,0.4762761192644297,MODERATE,0.1411342800265598,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4194378744816187,1.0,0.9129156811722428
2025-06-04,decision_ad7826c1cf5d4c5caa6dc46dfa53c46e,CONFIG_4_MA_SM_RM_EX_RF,1,0.0022906248689242297,NO_TRADE,NO_TRADE,0,0.6280821515724068,0.5840429867244008,NEUTRAL,NO_TRADE,0,0.4963971747986681,0.5630811245319025,REJECT,NO_TRADE,0,0.46237685277511176,MODERATE,0.017094043879948336,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.6119272816212495,1.0,0.9417890922431874
2025-06-05,decision_90f501734cdf4f999bf2138b4eee0d8b,CONFIG_4_MA_SM_RM_EX_RF,0,-0.008822254277390529,NO_TRADE,NO_TRADE,0,0.5623692194414068,0.5380611075627283,NEUTRAL,NO_TRADE,0,0.4671836271566513,0.6399738372342674,REJECT,NO_TRADE,0,0.41846176065247853,MODERATE,0.12466209852391172,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4342323477736358,1.0,0.9151348521660453
2025-06-06,decision_2bf6c5d7ab944f3590b90634653e38d8,CONFIG_4_MA_SM_RM_EX_RF,1,0.004505909341828651,NO_TRADE,NO_TRADE,0,0.6499259417252159,0.5967672968192775,NEUTRAL,NO_TRADE,0,0.508540834174313,0.595016964556316,REJECT,NO_TRADE,0,0.41093193385706095,MODERATE,0.24720816376493496,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5203358582864905,1.0,0.9280503787429736
2025-06-09,decision_1a0a1b437f4943a38d158ed35a9e79ee,CONFIG_4_MA_SM_RM_EX_RF,1,0.00937908193432263,NO_TRADE,NO_TRADE,0,0.4173107747368584,0.5635365364278629,NEUTRAL,NO_TRADE,0,0.4960037857987325,0.5989970048408327,REJECT,NO_TRADE,0,0.5494204154986756,MODERATE,0.1091125677748916,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5761179636521376,1.0,0.9364176945478206
2025-06-10,decision_edaab6effa714784835ac8457b564635,CONFIG_4_MA_SM_RM_EX_RF,1,0.0028269860192925993,NO_TRADE,NO_TRADE,0,0.14504939270445238,0.760093454171624,NEUTRAL,NO_TRADE,0,0.38808951705641037,0.6931664590709297,REJECT,NO_TRADE,0,0.6892518561868727,HIGH,0.10716383589843845,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.47985875028633596,1.0,0.9219788125429503
2025-06-11,decision_bfc8cf83d7e04ec791aed718e15223e4,CONFIG_4_MA_SM_RM_EX_RF,0,-0.020354560490745077,NO_TRADE,NO_TRADE,0,0.49084889459148484,0.4968152803810753,NEUTRAL,NO_TRADE,0,0.42509018566806245,0.636135869060351,REJECT,NO_TRADE,0,0.3217392198794924,LOW,0.15241681211879254,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.42845598718673966,1.0,0.914268398078011
2025-06-12,decision_d73d727e13584ddcb63be47fd104fe71,CONFIG_4_MA_SM_RM_EX_RF,1,0.005890657131269739,NO_TRADE,NO_TRADE,0,0.3187371325893477,0.626435569383984,NEUTRAL,NO_TRADE,0,0.4785024096780338,0.595544797443806,REJECT,NO_TRADE,0,0.32241918197717945,LOW,0.06010260209871419,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.572639010357832,1.0,0.9358958515536748
2025-06-13,decision_bc8910e0f53740c797893bb5e133bf22,CONFIG_4_MA_SM_RM_EX_RF,1,0.009187444405747536,NO_TRADE,NO_TRADE,0,0.5231286417223452,0.5133863102931299,NEUTRAL,NO_TRADE,0,0.47045145952986156,0.6106829022009811,REJECT,NO_TRADE,0,0.2705247618940807,LOW,0.2092070486868327,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.555574579606352,1.0,0.9333361869409528
2025-06-16,decision_d4cbd76089084da0a8edf9fceac492c8,CONFIG_4_MA_SM_RM_EX_RF,1,0.01684249724440451,NO_TRADE,NO_TRADE,0,0.570887249465044,0.5455151369620603,NEUTRAL,NO_TRADE,0,0.48328768732567984,0.5770698392291411,REJECT,NO_TRADE,0,0.35529766386317085,MODERATE,0.2821892965749104,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5317419090779627,1.0,0.9297612863616944
2025-06-17,decision_82a91aff53be4faf9eeb1720c26f9e87,CONFIG_4_MA_SM_RM_EX_RF,0,-0.00276474344241423,NO_TRADE,NO_TRADE,0,0.45933046277948125,0.5230879690988921,NEUTRAL,NO_TRADE,0,0.47953875210476415,0.5639299079265654,REJECT,NO_TRADE,0,0.451476831986222,MODERATE,0.09084338449457177,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.3926204205066764,1.0,0.9088930630760015
2025-06-18,decision_e765b6189b12448eb3ad70bde7e0f41e,CONFIG_4_MA_SM_RM_EX_RF,0,-0.012942352293320358,NO_TRADE,NO_TRADE,0,0.363717721886349,0.5892491304862558,NEUTRAL,NO_TRADE,0,0.5029163348996377,0.5677914007495292,REJECT,NO_TRADE,0,0.47827544760465535,MODERATE,0.23284461623043062,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.46329504915540526,1.0,0.9194942573733108
2025-06-20,decision_e14a2a41d74b4c91909c271d5f7d58e5,CONFIG_4_MA_SM_RM_EX_RF,0,-0.02423210920773128,NO_TRADE,NO_TRADE,0,0.3039659515608157,0.6347539066399526,NEUTRAL,NO_TRADE,0,0.5003190740955944,0.5291489750930803,REJECT,NO_TRADE,0,0.339210864750669,LOW,0.19895890203783115,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4542872612569547,1.0,0.9181430891885431
2025-06-23,decision_2f52275aafcc4c3ca6c8bd3d7d64ed62,CONFIG_4_MA_SM_RM_EX_RF,0,-0.007288698505083124,NO_TRADE,NO_TRADE,0,0.3999350784304987,0.569758065563335,NEUTRAL,NO_TRADE,0,0.5620456094636964,0.6020788707170506,REJECT,NO_TRADE,0,0.5097617176318644,MODERATE,0.23548784328444863,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.46910825985494475,1.0,0.9203662389782417
2025-06-24,decision_070f1ba33b694483932618094be78dfb,CONFIG_4_MA_SM_RM_EX_RF,1,0.0019684004515223012,NO_TRADE,NO_TRADE,0,0.5486831870146905,0.5271544907684103,NEUTRAL,NO_TRADE,0,0.5484365184454733,0.6058941762371458,REJECT,NO_TRADE,0,0.5353155037596466,MODERATE,0.03294492605958807,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.6113354689782853,1.0,0.9417003203467428
2025-06-25,decision_adfeddf66444467e853d8949f97dcf94,CONFIG_4_MA_SM_RM_EX_RF,0,-0.01324791816647114,NO_TRADE,NO_TRADE,0,0.6151708175413597,0.5761804722745828,NEUTRAL,NO_TRADE,0,0.4950812890451096,0.5643040941278699,REJECT,NO_TRADE,0,0.36720877272851965,MODERATE,0.06290521355068962,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.40112992665104746,1.0,0.9101694889976572
2025-06-26,decision_3f421538f6604d9288cfbb3901b28896,CONFIG_4_MA_SM_RM_EX_RF,1,0.017759512128449895,NO_TRADE,NO_TRADE,0,0.6249762200208479,0.5852570378484097,NEUTRAL,NO_TRADE,0,0.5472822976118654,0.5829228324980821,REJECT,NO_TRADE,0,0.415487570465448,MODERATE,0.06346379547449008,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.589452111393006,1.0,0.9384178167089509
2025-06-27,decision_1bb12b5230c64c088c72f3447b368f5e,CONFIG_4_MA_SM_RM_EX_RF,1,0.014361689769112285,NO_TRADE,NO_TRADE,0,0.28013043592908693,0.6537706779055328,NEUTRAL,NO_TRADE,0,0.44648283221297114,0.6031281611885054,REJECT,NO_TRADE,0,0.3699080505272051,MODERATE,0.16217289751915648,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5269760877956018,1.0,0.9290464131693402
2025-06-30,decision_2dba782fa68548658dc09e8b0ec423dd,CONFIG_4_MA_SM_RM_EX_RF,0,-0.01946775404694262,NO_TRADE,NO_TRADE,0,0.24696357234990432,0.6928855594832625,NEUTRAL,NO_TRADE,0,0.4118432535468566,0.6747021897952146,REJECT,NO_TRADE,0,0.4384646093954334,MODERATE,0.3406400731723521,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5694092741502764,1.0,0.9354113911225415
2025-07-01,decision_8e40d669467f426d8e721456e14dd686,CONFIG_4_MA_SM_RM_EX_RF,1,0.003371545608762794,NO_TRADE,NO_TRADE,0,0.19961025575478264,0.7156873857383915,NEUTRAL,NO_TRADE,0,0.44554233609813737,0.6297274151479366,REJECT,NO_TRADE,0,0.5159048615664634,MODERATE,0.07282748489892228,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5272525714049165,1.0,0.9290878857107374
2025-07-02,decision_5016ec84e53c4797aa6df021d2ffbfe5,CONFIG_4_MA_SM_RM_EX_RF,0,-0.00013559856638739555,BUY_CANDIDATE,BUY,1,0.7390635937806825,0.6756511367791584,NEUTRAL,NO_TRADE,0,0.464129368042257,0.6351957075246217,REJECT,NO_TRADE,0,0.39622707819274067,MODERATE,0.08592262768505965,1,2,NO_TRADE,SINGLE_BUY,MAJORITY_CONSENSUS,MA,SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,0.3333333333333333,1.0,1.0,0.46558982399627996,1.0,0.7865051402661086
2025-07-03,decision_69485c1dcbad454983a38af00d5e0d2c,CONFIG_4_MA_SM_RM_EX_RF,1,0.006164499172833293,NO_TRADE,NO_TRADE,0,0.4495689785666932,0.5277590726414504,NEUTRAL,NO_TRADE,0,0.494262155837219,0.5697198368011649,REJECT,NO_TRADE,0,0.3013463868802396,LOW,0.07926948261514971,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.6077505359807451,1.0,0.9411625803971118
2025-07-07,decision_8c7dbbcd3aba43fdaca38a00611d5e53,CONFIG_4_MA_SM_RM_EX_RF,1,0.0011067002101400884,NO_TRADE,NO_TRADE,0,0.3475243477612993,0.6032894364220271,NEUTRAL,NO_TRADE,0,0.47153808285762894,0.6140870940295885,REJECT,NO_TRADE,0,0.29792315846012246,LOW,0.11170618735325526,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5569724273983763,1.0,0.9335458641097564
2025-07-08,decision_19a6ad22770d46ffa185fdcac4186f2d,CONFIG_4_MA_SM_RM_EX_RF,0,-0.021354100499897777,NO_TRADE,NO_TRADE,0,0.4396939103055167,0.5151091845692627,NEUTRAL,NO_TRADE,0,0.514541624878765,0.5491684464838007,REJECT,NO_TRADE,0,0.37478804889790307,MODERATE,0.2090400868005507,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.424439239284538,1.0,0.9136658858926807
2025-07-09,decision_bdf994e96b714c59afdd28f70c64c694,CONFIG_4_MA_SM_RM_EX_RF,1,0.005646214912929215,NO_TRADE,NO_TRADE,0,0.42741509563222807,0.5428006739779518,NEUTRAL,NO_TRADE,0,0.4735659623326638,0.6020920087245636,REJECT,NO_TRADE,0,0.2724111726959374,LOW,0.13233526441770493,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5742573509599265,1.0,0.936138602643989
2025-07-10,decision_1b631b2501a64208afeca24e23f5e886,CONFIG_4_MA_SM_RM_EX_RF,1,0.0022031786284394954,NO_TRADE,NO_TRADE,0,0.4725092042340749,0.5103731459869387,NEUTRAL,NO_TRADE,0,0.5104936602432679,0.5521696197219248,REJECT,NO_TRADE,0,0.3282565778204882,LOW,0.026185920383466933,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.6370904379692233,1.0,0.9455635656953835
2025-07-11,decision_5ef13296a48549849d8f59ef1c484fe3,CONFIG_4_MA_SM_RM_EX_RF,1,0.005437563954147906,NO_TRADE,NO_TRADE,0,0.424461891497466,0.5515579672360238,NEUTRAL,NO_TRADE,0,0.4536534378331215,0.6035663495950659,REJECT,NO_TRADE,0,0.34328314356951684,LOW,0.12540960234376325,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.573155360275049,1.0,0.9359733040412573
2025-07-14,decision_501f889573914408a86efbaedcb9a641,CONFIG_4_MA_SM_RM_EX_RF,1,0.0017534247285797004,NO_TRADE,NO_TRADE,0,0.22493363387386545,0.689391967556197,NEUTRAL,NO_TRADE,0,0.4590740909350565,0.6280875470798783,REJECT,NO_TRADE,0,0.4133101073065486,MODERATE,0.15988392361928555,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5075455205815464,1.0,0.9261318280872319
2025-07-15,decision_51a7b0917bb84a9e9b0efd9635a76a94,CONFIG_4_MA_SM_RM_EX_RF,0,-0.0003370360769317511,NO_TRADE,NO_TRADE,0,0.6081905745378274,0.5555681677759936,NEUTRAL,NO_TRADE,0,0.5290810986132948,0.5580517312743689,REJECT,NO_TRADE,0,0.3752098441369015,MODERATE,0.20448076685708874,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.4393668886358171,1.0,0.9159050332953725
2025-07-16,decision_20264725558a458bae224f977f6a3c64,CONFIG_4_MA_SM_RM_EX_RF,0,-0.01290291079461886,NO_TRADE,NO_TRADE,0,0.4900286162970685,0.47715364592528886,NEUTRAL,NO_TRADE,0,0.47315833817807956,0.6321118446874165,REJECT,NO_TRADE,0,0.3551659325563067,MODERATE,0.20339670385799888,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.43755406482356807,1.0,0.9156331097235352
2025-07-17,decision_1ac7b5e557154aabbadcaeaaadec0a48,CONFIG_4_MA_SM_RM_EX_RF,1,0.0015064728616451255,NO_TRADE,NO_TRADE,0,0.6313892484484034,0.5793120106696722,NEUTRAL,NO_TRADE,0,0.5271271361736946,0.5820710606210712,REJECT,NO_TRADE,0,0.42066908992943053,MODERATE,0.14889087630676442,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.5632420174674975,1.0,0.9344863026201246
2025-07-18,decision_2759ea83137b42dca9cd99f6b104703e,CONFIG_4_MA_SM_RM_EX_RF,1,0.0033952152095848014,NO_TRADE,NO_TRADE,0,0.50388690552705,0.47253158616698293,NEUTRAL,NO_TRADE,0,0.5011138005453064,0.5119936552741506,REJECT,NO_TRADE,0,0.31195191512804477,LOW,0.11827378992402514,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.6324003228782804,1.0,0.9448600484317421
2025-07-21,decision_56ab3067a0874d059d5a1051dc8845a4,CONFIG_4_MA_SM_RM_EX_RF,1,0.014313077497010773,NO_TRADE,NO_TRADE,0,0.4894753124253437,0.48649710851865113,NEUTRAL,NO_TRADE,0,0.5136217433959896,0.5526338359723697,REJECT,NO_TRADE,0,0.3936612160101305,MODERATE,0.1840136166738693,0,2,NO_TRADE,UNANIMOUS_NO_TRADE,MAJORITY_CONSENSUS,,MA|SM|RM,False,,,0.0,0.0,0.0,0.0,100000.0,100000.0,NO_TRADE_REVIEW,1.0,1.0,1.0,0.59228514627837,1.0,0.9388427719417555
