classifier,regressor,probability_quantile,return_quantile,probability_threshold,return_threshold,precision,recall,f1,balanced_accuracy,roc_auc,total_return,sharpe_ratio,win_rate,maximum_drawdown,number_of_trades,excess_return,excess_sharpe,classification_pass,economic_pass,objective_score
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.5,0.4976226224088023,-0.001009416988900463,0.4339622641509434,0.3333333333333333,0.3770491803278688,0.47558386411889597,0.4825994645989107,-0.17742471162294027,-0.7336838130651012,0.4339622641509434,-0.32431424170654244,106,-0.2736723814133343,-2.5805787540642715,False,False,-1.1562375441613482
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.55,0.4976226224088023,-0.0005414132890820598,0.41,0.2971014492753623,0.3445378151260504,0.4606526354657066,0.4825994645989107,-0.2149753837198174,-0.9436320682759481,0.41,-0.3486287877443558,100,-0.3112230535102114,-2.7905270092751184,False,False,-1.471872656240379
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.6000000000000001,0.4976226224088023,0.0006012838507175389,0.4222222222222222,0.2753623188405797,0.3333333333333333,0.47207606387888856,0.4825994645989107,-0.18984303777421663,-0.8329791925567509,0.4222222222222222,-0.3237865579283036,90,-0.28609070756461064,-2.679874133555921,False,False,-1.283126657272572
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.65,0.4976226224088023,0.001078563824749232,0.41025641025641024,0.2318840579710145,0.2962962962962963,0.46944521369888303,0.4825994645989107,-0.2433354843749468,-1.4035001867422716,0.41025641025641024,-0.2927762938848312,78,-0.3395831541653408,-3.2503951277414416,False,False,-1.7784466508074326
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.7000000000000001,0.4976226224088023,0.0017879771412612363,0.4142857142857143,0.21014492753623187,0.27884615384615385,0.47449921536047257,0.4825994645989107,-0.19645987534122322,-1.1401732393258577,0.4142857142857143,-0.26822365389935754,70,-0.29270754513161723,-2.9870681803250276,False,False,-1.4176536972313012
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.75,0.4976226224088023,0.0025303023667765275,0.4262295081967213,0.18840579710144928,0.2613065326633166,0.4827379303978584,0.4825994645989107,-0.11961599750859209,-0.6727869344394577,0.4262295081967213,-0.198242665501988,61,-0.2158636672989861,-2.5196818754386276,False,False,-0.8089569464708021
RandomForestClassifier,HistGradientBoostingRegressor,0.45000000000000007,0.8,0.4976226224088023,0.0033291282966078114,0.44680851063829785,0.15217391304347827,0.22702702702702704,0.4932844087510385,0.4825994645989107,-0.03024597236343529,-0.12808960672093128,0.44680851063829785,-0.10102289879421855,47,-0.1264936421538293,-1.9749845477201013,False,False,-0.1040016142405298
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.0,0.5026155235359493,-0.018681383528925868,0.4391891891891892,0.47101449275362317,0.45454545454545453,0.4711760361857288,0.4825994645989107,-0.30469811417444315,-1.278569729913549,0.4391891891891892,-0.4055591151345571,148,-0.40094578396483715,-3.125464670912719,False,False,-2.0759482324801155
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.05,0.5026155235359493,-0.011220221795411888,0.4383561643835616,0.463768115942029,0.4507042253521127,0.47073756115572785,0.4825994645989107,-0.3163660563906927,-1.3495049184759034,0.4383561643835616,-0.417436621122387,146,-0.4126137261810867,-3.1963998594750738,False,False,-2.171552493728036
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.1,0.5026155235359493,-0.009071713796754559,0.44680851063829785,0.45652173913043476,0.45161290322580644,0.47985322625311544,0.4825994645989107,-0.27771160148977836,-1.1531115430972698,0.44680851063829785,-0.3971354535340377,141,-0.37395927128017237,-3.00000648409644,False,False,-1.87086934249872
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.15000000000000002,0.5026155235359493,-0.007655889145703553,0.45652173913043476,0.45652173913043476,0.45652173913043476,0.48940736638050397,0.4825994645989107,-0.22481492612027676,-0.8960245491545689,0.45652173913043476,-0.352984764872879,138,-0.32106259591067077,-2.742919490153739,False,False,-1.4588876772644732
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.2,0.5026155235359493,-0.00636130022705564,0.4632352941176471,0.45652173913043476,0.45985401459854014,0.4957767931320963,0.4825994645989107,-0.2032350415130566,-0.7910983176621039,0.4632352941176471,-0.352984764872879,136,-0.2994827113034506,-2.637993258661274,False,False,-1.291356650399618
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.25,0.5026155235359493,-0.005266555385015697,0.45864661654135336,0.4420289855072464,0.45018450184501846,0.4917151296962984,0.4825994645989107,-0.2227594642796259,-0.8939362920764629,0.45864661654135336,-0.36883962753027055,133,-0.3190071340700199,-2.740831233075633,False,False,-1.449634774741225
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.30000000000000004,0.5026155235359493,-0.004139716281066249,0.4645669291338583,0.427536231884058,0.44528301886792454,0.49720760638788886,0.4825994645989107,-0.1976574786362867,-0.7773060655771368,0.4645669291338583,-0.3692067740443765,127,-0.2939051484266807,-2.624201006576307,False,False,-1.2611365066277733
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.35000000000000003,0.5026155235359493,-0.0033630573565138983,0.4596774193548387,0.41304347826086957,0.4351145038167939,0.4931459429520908,0.4825994645989107,-0.21084765954448081,-0.8515894690190625,0.4596774193548387,-0.36967025236606377,124,-0.3070953293348748,-2.698484410018233,False,False,-1.370355144767284
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.4,0.5026155235359493,-0.0024738381459459085,0.4482758620689655,0.37681159420289856,0.4094488188976378,0.48458414105049386,0.4825994645989107,-0.2033465792679897,-0.8251234488844765,0.4482758620689655,-0.35549169790405055,116,-0.2995942490583837,-2.6720183898836467,False,False,-1.3296937648985578
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.45,0.5026155235359493,-0.0018595374655029574,0.4351851851851852,0.34057971014492755,0.3821138211382114,0.4760223391488969,0.4825994645989107,-0.2176630691082747,-0.9410731486148526,0.4351851851851852,-0.3503384843636904,108,-0.3139107388986687,-2.7879680896140226,False,False,-1.4653423678837636
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.5,0.5026155235359493,-0.001009416988900463,0.44,0.3188405797101449,0.3697478991596639,0.48107634081048645,0.4825994645989107,-0.18112142989296975,-0.7645401995938336,0.44,-0.32735082683470784,100,-0.27736909968336376,-2.6114351405930036,False,False,-1.1899420322210583
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.55,0.5026155235359493,-0.0005414132890820598,0.4166666666666667,0.2898550724637681,0.3418803418803419,0.4665835871872981,0.4825994645989107,-0.19913941055845596,-0.862921375365023,0.4166666666666667,-0.33548894878714974,96,-0.29538708034885,-2.709816316364193,False,False,-1.3488264979852151
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.6000000000000001,0.5026155235359493,0.0006012838507175389,0.43023255813953487,0.26811594202898553,0.33035714285714285,0.47800701560048,0.4825994645989107,-0.17350008031246156,-0.7498338501383285,0.43023255813953487,-0.31014558706201245,86,-0.26974775010285557,-2.5967287911374988,False,False,-1.156085019130288
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.65,0.5026155235359493,0.001078563824749232,0.41333333333333333,0.2246376811594203,0.29107981220657275,0.4721914520446783,0.4825994645989107,-0.23201874651717624,-1.3351174931206846,0.41333333333333333,-0.28219899691419836,75,-0.32826641630757025,-3.182012434119855,False,False,-1.689779038401051
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.7000000000000001,0.5026155235359493,0.0017879771412612363,0.42028985507246375,0.21014492753623187,0.28019323671497587,0.47768392873626875,0.4825994645989107,-0.18405438800898144,-1.0596268136973432,0.42028985507246375,-0.2569260946201112,69,-0.28030205779937545,-2.9065217546965134,False,False,-1.3155127886207771
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.75,0.5026155235359493,0.0025303023667765275,0.43333333333333335,0.18840579710144928,0.26262626262626265,0.4859226437736546,0.4825994645989107,-0.1060241528013317,-0.5863847483683796,0.43333333333333335,-0.18586470184912074,60,-0.20227182259172571,-2.43327968936755,False,False,-0.6974944704480827
RandomForestClassifier,HistGradientBoostingRegressor,0.5000000000000001,0.8,0.5026155235359493,0.0033291282966078114,0.45652173913043476,0.15217391304347827,0.22826086956521738,0.4964691221268347,0.4825994645989107,-0.015274384839608524,-0.0316932327003848,0.45652173913043476,-0.09290659239439636,46,-0.11152205463000253,-1.8785881736995549,False,False,0.01866303749760869
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.0,0.5124923392949297,-0.018681383528925868,0.46616541353383456,0.4492753623188406,0.4575645756457565,0.4985230314778916,0.4825994645989107,-0.22375614216757256,-0.8857165048670262,0.46616541353383456,-0.33353560198638754,133,-0.32000381195796657,-2.7326114458661963,False,False,-1.4452355590727908
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.05,0.5124923392949297,-0.011220221795411888,0.46564885496183206,0.4420289855072464,0.45353159851301117,0.49808455644789074,0.4825994645989107,-0.23678238107695493,-0.9568577341642288,0.46564885496183206,-0.34681727477631863,131,-0.33303005086734894,-2.803752675163399,False,False,-1.5498761967190466
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.1,0.5124923392949297,-0.009071713796754559,0.47244094488188976,0.43478260869565216,0.4528301886792453,0.5040155081694822,0.4825994645989107,-0.20232860325161173,-0.7937528844017548,0.47244094488188976,-0.33134843591627783,127,-0.29857627304200574,-2.640647825400925,False,False,-1.285927316399673
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.15000000000000002,0.5124923392949297,-0.007655889145703553,0.48,0.43478260869565216,0.45627376425855515,0.5103849349210745,0.4825994645989107,-0.1735428357652864,-0.6574565488401418,0.48,-0.31145426853912406,125,-0.2697905055556804,-2.504351489839312,True,False,-1.062187730088458
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.2,0.5124923392949297,-0.00636130022705564,0.4878048780487805,0.43478260869565216,0.45977011494252873,0.5167543616726669,0.4825994645989107,-0.1505356200203628,-0.5501830715388958,0.4878048780487805,-0.31145426853912406,123,-0.2467832898107568,-2.397078012538066,True,False,-0.8846180595077214
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.25,0.5124923392949297,-0.005266555385015697,0.48760330578512395,0.427536231884058,0.4555984555984556,0.5163158866426659,0.4825994645989107,-0.1615066950164442,-0.604771213870355,0.48760330578512395,-0.31616610851275273,121,-0.2577543648068382,-2.451666154869525,True,False,-0.9712372292614828
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.30000000000000004,0.5124923392949297,-0.004139716281066249,0.49137931034482757,0.41304347826086957,0.44881889763779526,0.5186236499584602,0.4825994645989107,-0.1423446008442868,-0.5205762938466479,0.49137931034482757,-0.32281585980542304,116,-0.2385922706346808,-2.367471234845818,True,False,-0.8308933161334993
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.35000000000000003,0.5124923392949297,-0.0033630573565138983,0.4824561403508772,0.39855072463768115,0.4365079365079365,0.511377273146866,0.4825994645989107,-0.16943596092058288,-0.6556685402526068,0.4824561403508772,-0.3337352776562157,114,-0.2656836307109769,-2.502563481251777,True,False,-1.0473338588664745
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.4,0.5124923392949297,-0.0024738381459459085,0.4672897196261682,0.36231884057971014,0.40816326530612246,0.49963075786947286,0.4825994645989107,-0.18075124235471096,-0.7178764581155462,0.4672897196261682,-0.3343566117200747,107,-0.27699891214510497,-2.5647713991147163,False,False,-1.1528339064299165
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.45,0.5124923392949297,-0.0018595374655029574,0.45454545454545453,0.32608695652173914,0.379746835443038,0.4910689559678759,0.4825994645989107,-0.19547378820748285,-0.8308491457115054,0.45454545454545453,-0.3290344110434027,99,-0.29172145799787685,-2.6777440867106757,False,False,-1.2907468014575603
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.5,0.5124923392949297,-0.001009416988900463,0.45161290322580644,0.30434782608695654,0.36363636363636365,0.48975353087787316,0.4825994645989107,-0.17571314392742132,-0.7419265076137487,0.45161290322580644,-0.312554261443314,93,-0.27196081371781533,-2.5888214486129186,False,False,-1.1486521665519294
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.55,0.5124923392949297,-0.0005414132890820598,0.42696629213483145,0.2753623188405797,0.33480176211453744,0.47526077725468474,0.4825994645989107,-0.1938501244001043,-0.8408688063631177,0.42696629213483145,-0.32087140131242964,89,-0.2900977941904983,-2.687763747362288,False,False,-1.3089925482880365
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.6000000000000001,0.5124923392949297,0.0006012838507175389,0.4444444444444444,0.2608695652173913,0.3287671232876712,0.48712268069786757,0.4825994645989107,-0.16115707859948725,-0.6869097622333951,0.4444444444444444,-0.29984325792952415,81,-0.25740474838988125,-2.5338047032325655,False,False,-1.0581347466847018
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.65,0.5124923392949297,0.001078563824749232,0.42857142857142855,0.21739130434782608,0.28846153846153844,0.48130711714206587,0.4825994645989107,-0.22054966624085393,-1.262018936137002,0.42857142857142855,-0.27147931164912065,70,-0.31679733603124793,-3.108913877136172,False,False,-1.5953333494137998
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.7000000000000001,0.5124923392949297,0.0017879771412612363,0.4307692307692308,0.2028985507246377,0.27586206896551724,0.4836148804578603,0.4825994645989107,-0.17679799755236958,-1.0153503491521543,0.4307692307692308,-0.2503177688734983,65,-0.2730456673427636,-2.8622452901513245,False,False,-1.2572808285134613
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.75,0.5124923392949297,0.0025303023667765275,0.43859649122807015,0.18115942028985507,0.2564102564102564,0.48866888211944987,0.4825994645989107,-0.10509769319994733,-0.5831115144935907,0.43859649122807015,-0.1850209839051058,57,-0.20134536299034134,-2.430006455492761,False,False,-0.6923340978741629
RandomForestClassifier,HistGradientBoostingRegressor,0.5500000000000002,0.8,0.5124923392949297,0.0033291282966078114,0.46511627906976744,0.14492753623188406,0.22099447513812154,0.49921536047262993,0.4825994645989107,-0.014253877961538763,-0.025804223947301794,0.46511627906976744,-0.09290659239439647,43,-0.11050154775193277,-1.872699164946472,False,False,0.025084045230397423
RandomForestClassifier,HistGradientBoostingRegressor,0.6000000000000002,0.0,0.520963703044536,-0.018681383528925868,0.4745762711864407,0.4057971014492754,0.4375,0.5054463214252747,0.4825994645989107,-0.19716022682118595,-0.7785427963909082,0.4745762711864407,-0.3265230970159494,118,-0.29340789661157995,-2.6254377373900786,False,False,-1.2560812112977002
RandomForestClassifier,HistGradientBoostingRegressor,0.6000000000000002,0.05,0.520963703044536,-0.011220221795411888,0.47863247863247865,0.4057971014492754,0.4392156862745098,0.5086310348010707,0.4825994645989107,-0.19453887973624318,-0.7654947299046696,0.47863247863247865,-0.3265230970159494,117,-0.2907865495266372,-2.61238967090384,False,False,-1.2343547716343832
